state,county,tract,intptlat,intptlon,alandsqkm,dist_to_bigcity,population15,unitstot15,natpctfor15,povpctind15,povpctfam15,racpctwhi15,tenpctown15,tenpctren15,unitpct2pl15,occpctvac15,compcttra15,compctwlk15,compctbic15,compctdrv15,medhhinc15,medhhval15,medgrossrent15,medrooms15,unemprate15,labpartrate15,population21,unitstot21,povpctind21,natpctfor21,povpctfam21,racpctwhi21,tenpctown21,tenpctren21,unitpct2pl21,occpctvac21,compcttra21,compctwlk21,compctbic21,compctdrv21,medhhinc21,medhhval21,medgrossrent21,medrooms21,unemprate21,labpartrate21
39,21,10200,40.1538168,-83.9647388,254.963983,259863.9161,7254,2872,0.192996967,11.04345419,6.717850288,97.14640199,83.04564634,16.95435366,4.805013928,9.227019499,0.540079591,4.462762933,0,92.52416146,60163,107100,785,6.2,10.70712136,69.14008322,6562,3102,8.268259072,0.990551661,7.915157786,94.71197806,79.93539124,20.06460876,5.641521599,10.18697614,0,1.073232323,0,92.48737374,66081,141400,718,5.9,7.637906648,64.70803588
39,21,10500,40.1120628,-83.7258245,6.975638,206251.1449,3952,2030,1.037449393,22.93529721,17.37413623,85.50101215,52.67349261,47.32650739,32.06896552,13.39901478,0,3.254972875,0.66305003,94.69559976,34292,110300,674,5.4,12.0906801,61.4360879,3781,1923,16.10775151,0.476064533,10.11969532,88.17773076,58.2341891,41.7658109,33.17732709,16.95267811,0,3.044227455,0.516944285,92.13095922,54940,132100,701,5.6,8.661825726,63.73553719
39,21,10400,40.1384087,-83.7873523,37.385506,215657.263,4028,1852,0.794438928,22.8897716,15.01532176,94.28997021,53.51681957,46.48318043,25.2699784,11.71706263,0.327439424,0.523903078,0,98.23182711,38728,78200,642,5.1,12.59754738,56.98856417,3505,1792,19.35853379,0.513552068,16.5792235,92.23965763,55.82377791,44.17622209,15.73660714,7.533482143,0.061614295,5.298829328,0,93.90018484,50328,94200,789,5.9,8.296460177,63.12849162
39,45,30300,39.8439569,-82.6189792,18.366304,104061.3434,3323,1259,0.240746314,19.35483871,17.11491443,98.82636172,53.6039768,46.3960232,19.14217633,4.130262113,0,2.818991098,0,92.8041543,46780,138900,876,5.8,12.41997439,65.46521375,3386,1479,20.29429798,1.122268163,16.87763713,92.55759008,59.20763023,40.79236977,23.12373225,7.843137255,0,3.500343171,0,84.351407,50815,158300,688,5.7,6.818181818,63.58892011
39,45,30200,39.8552584,-82.5336459,93.748454,117355.0525,3118,1143,0.35279025,10.27642276,7.572115385,98.23604875,76.89429373,23.10570627,5.161854768,6.474190726,2.336448598,0.667556742,0,91.58878505,58977,153800,746,6.3,5.96107056,66.63964329,2897,1259,10.88011088,0.759406282,4.161073826,94.13186055,84.56140351,15.43859649,3.89197776,9.451945989,0.39556962,0.791139241,0,88.21202532,58750,254400,965,6.7,4.264392324,58.84567127
39,45,31000,39.7700889,-82.535558,86.14537,125732.954,5684,2350,0.527797326,8.352422907,5.59114735,98.31104856,88.34552102,11.65447898,4.723404255,6.893617021,0.077399381,0.154798762,0,95.51083591,72308,169300,692,6.7,3.262463343,59.35596171,5383,2271,6.297603567,1.411852127,2.835921675,95.67155861,87.60484623,12.39515377,3.830911493,5.504183179,0,0.55357849,0,85.17200474,100500,211500,994,7,6.482465462,61.74540682
39,45,31100,39.7348455,-82.4304235,160.341803,154551.37,6128,2293,0.68537859,15.03883656,11.57323689,97.48694517,79.50700822,20.49299178,3.139991278,9.768861753,0.186985789,1.72026926,0,92.22139117,54640,121300,865,6.4,7.329487615,62.26494824,6589,2611,12.22855383,0.789194111,5.733824303,95.0675368,87.71289538,12.28710462,6.54921486,5.553427805,0,0.031918289,0.414937759,94.28662624,71159,195000,776,6.6,4.561611374,64.8856429
39,45,32300,39.6974797,-82.6062428,6.863319,141447.2783,4110,1720,0.389294404,15.56886228,10.01945525,97.66423358,60.79651525,39.20348475,15.58139535,6.569767442,0,0.64690027,0,98.05929919,37905,93400,728,5.3,9.335288368,61.962447,4005,1861,18.64968153,0.474406991,17.11538462,94.05742821,64.92785794,35.07214206,12.19774315,3.170338528,0.309757357,1.60041301,0,93.44346928,46591,122500,828,5.7,4.447702835,58.27399601
39,45,30700,39.800034,-82.7937967,26.159957,71030.07192,3393,1266,4.24403183,2.740937224,1.527494908,88.85941645,87.9637263,12.0362737,5.055292259,4.186413902,0.31075202,1.429459291,0,95.15226849,80450,184800,717,6.9,7.836456559,66.20300752,4364,1502,1.970669111,1.718606783,1.333333333,92.80476627,87.83602151,12.16397849,5.459387483,0.932090546,0.858585859,1.464646465,0,90.80808081,96034,248900,1273,6.9,2.741067058,60.51540284
39,131,952500,39.1440319,-83.0081028,38.646154,285181.6489,3745,1794,0.160213618,22.24912564,16.04696673,99.70627503,58.43568197,41.56431803,13.60089186,13.76811594,0.418410042,0,0,94.90934449,42434,108200,664,5.3,9.431605247,54.99828238,3530,1543,10.87141641,0.45325779,13.13240043,96.48725212,72.38169123,27.61830877,4.925469864,16.46143876,0.922874094,2.1094265,0,93.73764008,60136,123300,837,5.7,3.128911139,59.76065819
39,49,7426,40.0202468,-82.8725971,2.731533,37999.52031,3014,1263,2.455209025,10.0438153,5.193236715,91.47312541,64.82701812,35.17298188,21.37767221,3.879651623,0.733675715,2.567865004,0.586940572,86.20689655,53163,162800,787,6.5,4.715127701,64.18663304,3814,1679,4.850550603,5.191400105,4.98046875,90.6397483,67.77429467,32.22570533,24.59797499,5.002977963,2.002730997,2.275830678,0.455166136,83.97815203,90149,211400,1303,6,0.439947206,72.68947873
39,61,21602,39.2433339,-84.5357212,3.135838,44678.11643,3178,1244,4.059156702,28.28823159,27.01080432,17.27501573,62.92335116,37.07664884,1.768488746,9.807073955,0.414507772,0,0,98.65284974,31875,88400,1008,5.7,25.70556827,56.24195624,3443,1451,15.24832994,2.555910543,8.788598575,14.49317456,64.38356164,35.61643836,7.098552722,4.410751206,0,0,0,90.20652898,45766,99900,1278,6.5,3.995006242,64.36319807
39,61,21603,39.2512321,-84.559829,4.1639,52156.83945,3418,1473,4.183733177,15.48841302,11.22554068,48.80046811,76.06060606,23.93939394,2.579769179,10.38696538,0,0,0,99.38763013,54386,119300,1030,6.4,8.808864266,67.42622338,3488,1440,14.70756881,4.816513761,11.13610799,48.59518349,83.08823529,16.91176471,0,5.555555556,0,0,0,88.48108413,63750,130000,1372,6.2,2.885138813,66.53386454
39,61,21604,39.2322327,-84.5670502,2.922874,45532.00092,3520,1427,0.170454545,23.50043466,20.33368092,31.5625,73.99691358,26.00308642,9.180098108,9.180098108,0.077639752,0,0,96.27329193,39921,87700,996,6.1,15.52680222,60.51454139,3942,1576,23.28767123,1.674277017,21.92816635,35.59107052,67.11229947,32.88770053,3.870558376,5.076142132,1.822600243,0,0,90.09720535,51466,96900,1006,5.9,4.366812227,60.68234515
39,61,21701,39.2353582,-84.5540923,2.106795,46185.6564,2963,1564,5.737428282,16.82960894,8.294209703,58.08302396,41.39821796,58.60178204,45.71611253,6.713554987,3.846153846,1.627218935,0,94.08284024,36027,92800,699,4.6,4.857737682,62.11206897,2602,1407,11.83689628,1.92159877,6.282722513,61.64488855,51.17252931,48.82747069,38.94811656,15.13859275,2.591973244,3.678929766,1.588628763,92.14046823,50000,106300,1053,5.9,6.324404762,59.41644562
39,61,21702,39.2334047,-84.541556,2.155474,44923.03029,4141,2155,0.796908959,33.82759487,34.40748441,46.34146341,40.33790919,59.66209081,40.18561485,12.11136891,3.251053582,7.043949428,0,88.44069837,30128,90600,635,4.5,14.77732794,63.96892198,4622,2128,23.29130723,2.985720467,21.39084507,50.49762008,40.41867955,59.58132045,39.37969925,12.45300752,2.108262108,1.424501425,0.056980057,89.17378917,37083,85700,785,4.9,10.83455344,60.51388069
39,11,41000,40.3998976,-84.4030981,52.590315,404006.919,3673,1342,0.626191124,4.273743017,2.644964395,98.61148925,82.11567732,17.88432268,11.77347243,2.086438152,1.302224634,2.387411829,2.550189908,87.14053174,74423,171200,688,6.6,1.785714286,68.3908046,3968,1466,1.55159038,0,0.384245917,99.49596774,85.64249821,14.35750179,10.84583902,4.979536153,0,2.532928065,2.482269504,87.13272543,101518,223300,727,6.8,0.444444444,67.95302013
39,11,40200,40.6169347,-84.1571042,91.075348,377330.1562,4434,1841,0.654036987,12.47966535,8.84244373,98.78213802,73.53273138,26.46726862,13.19934818,3.747963064,0.050530571,0.50530571,0,97.2208186,46757,117700,632,5.7,8.253533972,61.03534651,4349,1864,7.054631829,0.206944125,4.150352388,93.51575075,76.99316629,23.00683371,14.91416309,5.793991416,0,1.756954612,0,93.65544168,68193,167800,838,5.8,7.142857143,61.77045518
39,11,40900,40.4440946,-84.397014,47.797846,410153.5374,3751,1590,1.173020528,6.504932018,3.846153846,98.32044788,81.46944083,18.53055917,12.0754717,3.270440252,0,1.398938736,1.350699469,93.72889532,58676,160900,580,6.4,3.045685279,73.7325621,3728,1574,2.072678331,3.165236052,1.340206186,95.81545064,85.18518519,14.81481481,8.132147395,5.654383736,0,3.052631579,0.684210526,89.63157895,85938,169900,650,6.9,1.439588689,70.29273581
39,131,952200,39.0294972,-82.8887437,309.799897,291975.456,5815,2402,0.034393809,30.04007667,21.54411765,95.71797077,75.78703704,24.21296296,3.330557868,10.07493755,0.322407308,0.644814616,0,98.49543256,44924,82700,570,5.3,11.96893559,46.75352413,5313,2387,26.66415237,0.376435159,19.37639198,93.65706757,74.46703024,25.53296976,5.739421868,15.5006284,0.911854103,1.215805471,0,93.43465046,37188,148900,754,5.7,2.870533099,40.38325053
39,131,952300,39.0769555,-82.9735312,151.644331,297628.1333,5124,2227,0,22.91970803,18.22878229,96.2334114,69.76869285,30.23130715,15.40188595,16.52447238,0,3.059490085,0,90.25495751,32379,102900,549,5.6,13.94574012,53.51502802,5296,2129,17.55604047,0.075528701,14.82782853,95.09063444,68.36528759,31.63471241,14.09112259,6.90465007,0,0,0,92.55499154,46957,110300,649,5.2,7.066052227,46.61097852
39,17,12400,39.5386245,-84.3386038,4.117192,160974.407,2325,1000,4.258064516,2.106678619,1.060606061,95.69892473,93.99141631,6.008583691,0.9,6.8,0.84348641,0,0,95.4076851,70500,161400,1297,7.2,3.700361011,54.68904245,2623,1028,1.542111507,1.143728555,1.490312966,92.94700724,93.05699482,6.943005181,0.389105058,6.128404669,0,0,0,92.34650967,94813,202500,1088,7.1,1.31040131,55.47478419
39,49,1820,39.987914,-83.0142071,0.877977,7544.149276,2801,1528,10.74616208,25.62072688,3.431372549,74.47340236,25.28647823,74.71352177,59.29319372,14.33246073,3.308431163,13.92742796,13.23372465,65.20811099,49688,271900,772,4.6,3.80131779,72.77757285,2394,1514,13.55081556,9.314954052,2.824858757,84.46115288,33.05908751,66.94091249,55.81241744,11.69088507,3.478741027,9.828823854,3.478741027,64.71562673,67750,353800,992,4.6,3.860391327,82.82961016
39,49,2000,39.9813192,-83.0136274,0.695586,5772.458886,3174,1960,5.639571519,11.53119093,9.314586995,87.4921235,48.04639805,51.95360195,43.16326531,16.42857143,2.75862069,4.00862069,5.172413793,83.18965517,75735,270200,1038,5.6,3.373594336,84.27518428,3314,1835,11.20845921,2.776101388,10.33898305,82.01569101,47.05539359,52.94460641,46.10354223,6.539509537,2.99377916,2.099533437,3.538102644,71.22861586,103306,439400,1426,5.3,2.229780801,86.83951428
39,49,2100,39.9788975,-83.0072144,0.521535,3807.716535,1630,1211,4.846625767,9.6,0,89.44785276,30.48897411,69.51102589,75.55739059,13.87283237,5.18018018,12.76276276,2.852852853,73.64864865,66850,242700,959,3.9,4.169611307,90.0700191,2299,1502,10.09134406,4.393214441,0,89.169204,17.44617669,82.55382331,82.49001332,10.3195739,3.092243187,13.88888889,3.092243187,66.87631027,92650,271600,1543,3.6,1.548451548,91
39,49,2200,39.98267,-82.9996446,0.698701,5176.151309,1937,1280,11.71915333,14.24883841,12.86764706,83.27310274,34.41226576,65.58773424,53.359375,8.28125,2.941176471,3.267973856,4.379084967,81.69934641,66944,235200,1122,4.2,2.733630006,85.76881134,3257,2408,13.26373964,5.250230273,26.68539326,71.07767885,26.02140078,73.97859922,63.6627907,14.6179402,4.612159329,8.106219427,1.78197065,70.61495458,88229,382200,1422,3.7,4.21686747,95.95375723
39,49,2300,39.9814177,-82.9723053,2.572293,4900.088883,1295,789,6.332046332,44.86486486,33.47107438,12.2007722,40.80808081,59.19191919,10.2661597,37.26235741,8.613445378,1.050420168,2.31092437,81.72268908,20129,61000,814,5.6,19.04761905,60.36960986,1777,775,24.8733821,2.250984806,20.05141388,28.30613393,42.46353323,57.53646677,12.90322581,20.38709677,3.280839895,1.312335958,0,83.33333333,38692,85900,1022,5.8,8.092485549,59.61405927
39,49,2510,39.9904547,-82.9524993,4.936015,10336.75191,3047,1336,7.220216606,28.65113226,22.64752791,17.59107319,63.70106762,36.29893238,15.11976048,15.86826347,9.857978279,0,0,87.05096074,32619,73500,802,5.5,17.72068511,65.68585028,2972,1378,27.59905181,2.489905787,30.46544429,15.51144011,55.37590946,44.62409054,16.98113208,10.23222061,9.833024119,0,0,74.67532468,34488,72400,998,5.2,11.18881119,60
39,49,6931,40.0817154,-82.9672126,2.020634,41471.11203,6680,2763,25.83832335,24.34118197,21.65991903,32.44011976,39.55316508,60.44683492,51.93630112,12.52262034,0.065252855,2.446982055,0.391517129,95.5954323,36808,109100,769,5,6.304728546,71.85402685,7181,2868,29.27934512,35.41289514,25.87601078,31.09594764,31.26156123,68.73843877,55.16039052,5.753138075,0,1.912489134,0,94.9869603,44935,151000,957,5.1,3.252466009,67.65873016
39,49,6932,40.0729849,-82.9636949,2.557334,38052.44134,6140,2431,14.23452769,19.88599349,20.17380509,39.10423453,71.1792252,28.8207748,16.74208145,3.373097491,2.236421725,0,0,94.28470004,51216,129300,735,7.2,8.741594621,65.95564942,6752,2576,19.80935359,15.69905213,16.81701031,42.49111374,63.08229814,36.91770186,28.64906832,0,1.019490255,2.99850075,0,88.72563718,55431,167700,924,6.7,10.28601417,70.98156081
39,49,6933,40.0634418,-82.9653429,1.512729,35655.40677,5413,2662,30.1681138,35.09259259,26.11202636,25.7158692,13.63240418,86.36759582,77.38542449,13.74906086,11.16600791,3.754940711,0,81.91699605,25472,111400,721,4.6,7.348517404,61.39841689,6492,2487,39.24898722,43.31484904,36.49579189,18.14540974,18.11158798,81.88841202,76.51789304,6.312826699,8.798714343,2.049015669,1.084773001,82.84451587,31625,159600,812,4.2,10.11840689,68.19182775
39,35,189108,41.4370362,-81.9490696,7.264423,66429.09131,5146,2123,9.113874854,5.682747343,2.455871067,90.88612515,82.94840295,17.05159705,19.17098446,4.14507772,0.634920635,1.632653061,0,92.15419501,95791,295600,2366,7.6,4.533678756,55.83413693,5036,2077,2.268508971,17.2954726,1.261829653,84.59094519,80.60150376,19.39849624,22.96581608,3.948001926,0.863309353,1.151079137,0,79.47242206,119073,356800,2110,7.5,1.037246582,53.72340426
39,35,189110,41.4705473,-81.9479869,6.235616,65033.58397,4323,2391,8.142493639,6.324206445,5.733944954,85.17233403,43.05309735,56.94690265,66.41572564,5.47887913,1.122781601,2.897500905,0.54328142,89.67765302,60805,127400,1059,4.5,6.308724832,78.75264271,4491,2460,2.941857772,6.457359163,3.172866521,83.87886885,43.57615894,56.42384106,62.23577236,7.926829268,0.730816078,0,0,82.25740966,78750,204200,1359,4.2,5.958363245,70.76454153
39,35,189111,41.4549102,-81.9546807,7.12904,65752.19936,6977,3150,15.75175577,4.584442473,6.009745533,87.37279633,59.32028836,40.67971164,44.19047619,7.523809524,1.130107215,0.376702405,0.231816865,89.45233266,76250,285800,964,6.1,4.179268628,64.85378031,7342,3741,6.615168539,17.81530918,7.944444444,85.87578317,55.23690773,44.76309227,42.28815825,14.2475274,0.376749193,5.328310011,0,82.42734123,102083,370600,1189,6,2.313624679,62.62073406
39,153,509000,41.0797942,-81.4938454,0.675764,160898.8958,1837,939,2.449646162,53.74574347,46.57534247,38.86771911,22.32375979,77.67624021,44.83493078,18.42385517,8.450704225,1.609657948,0,85.31187123,17908,46300,498,5.3,30.41775457,53.12066574,1732,875,38.88235294,7.563510393,26.0989011,37.99076212,18.93063584,81.06936416,42.62857143,20.91428571,6.491499227,3.554868624,0,88.09891808,33333,58300,910,5.3,6.392045455,54.7008547
39,153,520104,41.1334654,-81.4722998,1.927523,142542.2544,4778,2207,5.043951444,15.88824909,15.93001842,89.93302637,40.54834055,59.45165945,39.46533756,5.799728138,0,0,0,97.89059707,46224,99200,784,5.2,5.758285906,75.23929471,4048,2221,11.56857792,3.260869565,10.27667984,91.62549407,47.76699029,52.23300971,39.53174246,7.248986943,0.58224163,1.164483261,0,93.93498302,51504,115900,874,5.4,8.256477822,69.16767922
39,153,520105,41.1417104,-81.4620112,2.611063,142094.5034,4163,1925,1.20105693,14.42774006,9.633027523,93.56233485,65.31531532,34.68468468,27.27272727,7.74025974,0.196174595,0.931829328,0,97.59686121,51076,111600,648,5.8,6.042435424,66.27942525,4443,1993,12.73914022,13.7744767,9.647651007,80.08102633,63.76021798,36.23978202,28.24887105,7.927747115,0.081037277,0.243111831,0,95.21880065,60551,135000,787,5.7,2.164502165,68.84313194
39,153,520103,41.1230208,-81.478232,2.142094,145408.2057,1786,1017,6.550951848,5.879059351,2.511415525,94.23292273,44.23963134,55.76036866,39.5280236,14.65093412,1.124648547,2.530459231,0,94.6579194,42500,98000,667,4.9,2.327663384,72.86366601,2297,1191,13.00742034,9.316499782,12.07243461,75.1414889,45.86466165,54.13533835,35.34844668,10.66330814,0.714285714,0,0,95.55555556,47151,113600,965,4.9,3.014318011,68.79212027
39,153,520301,41.1442058,-81.5174243,2.79445,134936.349,3361,1791,1.844689081,16.84022612,7.432432432,90.5385302,60.89663761,39.10336239,34.56169738,10.3294249,0.579150579,0.965250965,0,95.88159588,46926,108800,828,5.2,6.92124105,59.72915182,3233,1727,8.072997216,2.783792144,3.799185889,89.32879678,69.18465228,30.81534772,40.64852345,3.416328894,0,0,0.84317032,87.52107926,63438,131800,801,5.5,1.882732652,64.41441441
39,153,520302,41.1398694,-81.501433,1.588037,137767.0376,3291,1578,1.975083561,5.256760863,3.586956522,95.92828927,81.51432469,18.48567531,8.174904943,7.097591888,1.032110092,1.26146789,0.458715596,93.5206422,60423,120300,771,6.3,6.25986323,69.1775837,3814,1705,2.404862579,6.345044573,0,87.02149974,80.20961776,19.79038224,8.035190616,4.868035191,0.212224109,0.764006791,0,94.39728353,84949,134300,927,6.3,3.085443038,78.02469136
39,153,508399,41.0545099,-81.5736184,5.558444,161646.825,4730,2357,1.247357294,38.05496829,42.30103806,36.5961945,36.5463682,63.4536318,43.36020365,7.127704709,14.09638554,2.65060241,0,81.26506024,26655,67700,596,5,23.27898551,63.48476136,4162,2410,31.21095627,1.72993753,24.5045045,30.77847189,27.50744786,72.49255214,52.36514523,16.43153527,3.02530253,0,3.520352035,92.51925193,33941,61000,800,4.3,10.3030303,69.21587609
39,153,530108,41.3414185,-81.4262563,3.923084,87493.35738,4466,1968,10.479176,4.218083913,2.469135802,66.90550828,65.02617801,34.97382199,32.62195122,2.947154472,0,0,0,93.33333333,67561,257900,983,6,5.927112535,69.49624269,4291,1946,2.755078216,9.251922629,1.97869102,67.46679096,71.07049608,28.92950392,26.97841727,1.593011305,0,0,0,88.0265026,93217,286400,1117,6.6,1.252900232,61.16945785
39,153,530101,41.3215985,-81.4112364,16.547385,91042.92655,5706,2043,4.241149667,0.928846828,0.390625,79.33753943,90.66882416,9.331175836,8.614782183,9.251101322,1.067615658,0.960854093,0,92.74021352,96532,212900,1120,7,2.968960864,73.84155456,6835,2881,3.013899049,14.16239941,1.109936575,72.88953914,90.05464481,9.945355191,12.42624089,4.720583131,1.314126864,0.379075057,0,88.55193328,100148,276900,1334,7.1,0.68762279,75.65960609
39,35,122100,41.445095,-81.5560578,1.615046,38265.58563,3311,1548,0,14.95862508,8.665105386,5.37601933,72.7620505,27.2379495,5.361757106,15.56847545,4.641693811,4.723127036,0,86.23778502,31950,76100,854,5.9,22.9244114,58.6695747,2707,1431,23.70855821,4.950129294,23.0876217,9.161433321,82.52427184,17.47572816,2.795248078,13.62683438,2.727272727,0,0,97.18181818,41136,69700,666,5.7,18.33810888,58.63082738
39,35,122200,41.4355361,-81.572488,1.884139,35930.42279,1714,920,1.516919487,31.44690782,28.57142857,0.525087515,53.83615085,46.16384915,5.326086957,16.41304348,3.738317757,0,0,91.74454829,27426,70000,840,5.8,22.00956938,56.41025641,1827,924,27.59381898,0.4378763,27.41617357,5.309250137,64.71291866,35.28708134,11.9047619,9.523809524,4.078549849,0,0,85.64954683,44808,53400,861,5.6,35.56405354,69.50166113
39,153,530105,41.2934594,-81.4336688,15.886487,90891.77786,2228,1037,5.879712747,26.82926829,27.23658052,61.49012567,58.07422267,41.92577733,30.85824494,3.857280617,0,0,0,94.66666667,40231,146000,713,5.9,13.06584362,55.38461538,2864,1200,13.63306744,5.62150838,16.59634318,46.57821229,64.80541455,35.19458545,26.75,1.5,0.280112045,3.081232493,0,86.74136321,77656,232800,775,6.5,12.92682927,55.35553555
39,153,508800,41.0730965,-81.5746248,5.606512,154839.4882,5957,2832,0.167869733,36.9709332,26.10652663,5.237535672,56.23510723,43.76489277,13.02966102,11.08757062,12.48593926,1.237345332,0,83.07086614,28125,67100,741,5.4,22.41086587,48.60738601,5491,2768,29.73957385,0.218539428,30.57530705,14.98816245,58.16607635,41.83392365,18.71387283,8.200867052,1.519892713,0,0,81.31426017,34673,69000,791,5.5,1.803349077,56.68045753
39,153,508600,41.0806405,-81.5509026,1.699556,155822.4338,2772,1671,0.721500722,32.68398268,25.48701299,7.53968254,42.00626959,57.99373041,38.1807301,23.6385398,8.919202518,3.14795383,0,81.11227702,21250,67600,493,5.8,22.01462226,54.34878587,2698,1416,39.77020015,0.630096368,34.43478261,16.49369904,42.52964427,57.47035573,30.29661017,10.66384181,10.90487239,0,0,86.07888631,23441,59500,645,5.7,23.1349539,56.11476952
39,153,534000,41.2268768,-81.4707843,23.676154,104022.2393,6638,2583,6.11630009,2.274114774,0.993926008,91.39801145,70.94251075,29.05748925,23.03523035,1.006581494,0.520325203,0.81300813,0.487804878,86.66666667,110417,291500,2243,7.6,3.415384615,61.34390336,6980,2891,6.231841952,6.1747851,4.455205811,92.72206304,76.27840909,23.72159091,22.44897959,2.594258042,0,0.032061558,0,73.45302982,136875,388500,2339,8.3,1.399253731,59.71036019
39,35,123100,41.4655048,-81.8062191,1.180864,32663.61525,2574,1268,6.216006216,9.945609946,5.423728814,91.72494172,77.15030408,22.84969592,13.0126183,9.227129338,5.284552846,0.81300813,0,91.12466125,68906,146300,921,6.2,0.727994705,71.98666031,2697,1259,7.118771075,1.705598813,6.990881459,88.83945124,81.93760263,18.06239737,15.80619539,3.25655282,1.715511079,2.573266619,0,88.77769836,86786,178100,769,6.3,6.608811749,65.15876468
39,35,123400,41.4590484,-81.8172203,2.520834,36073.92782,3752,1819,4.157782516,9.144542773,3.674832962,90.32515991,65.15415939,34.84584061,29.24683892,5.497526113,4.071740184,2.375181774,0,85.84585555,58857,127500,634,6.2,5.087076077,71.33050016,3450,1712,10.55072464,6.231884058,5.224787363,89.82608696,61.77409062,38.22590938,29.73130841,8.469626168,2.393461763,0.934033859,0,78.92586106,70295,177500,794,6.1,9.637939827,64.4429839
39,35,123501,41.4640132,-81.7785828,2.025152,24874.05129,3496,1647,7.437070938,30.20114943,30.16627078,66.21853547,43.50649351,56.49350649,36.24772313,6.496660595,10.19522777,2.169197397,1.084598698,82.3571945,32989,67800,689,5.5,11.28236745,60.47725578,3305,1592,28.92586989,6.263237519,22.49705536,58.57791225,44.03948368,55.96051632,25.75376884,17.27386935,2.567975831,0.679758308,0,92.82477341,36172,69400,855,5.3,14.8005148,65.45914069
39,35,123601,41.439728,-81.8127491,1.276785,37484.93344,3085,1396,5.769854133,9.270664506,4.287515763,85.57536467,79.01331245,20.98668755,9.025787966,8.524355301,1.689189189,2.635135135,0,93.58108108,59306,101200,799,6.3,10.39406054,68.3984375,3189,1375,11.88460332,4.5468799,11.03047896,71.46440891,77.17472119,22.82527881,8.581818182,2.181818182,2.3988006,0,0,85.15742129,83705,129900,1357,6.7,6.323593546,82.80967858
39,109,300100,40.15598,-84.1817932,69.189352,325567.5189,4382,2051,0.410771337,14.23554203,10.56338028,91.12277499,53.29087049,46.70912951,28.03510483,8.142369576,0,0,0,96.66175749,41667,124800,725,5.5,8.033362599,66.14401858,4449,2149,14.23658872,1.2137559,7.302904564,94.06608227,56.3772776,43.6227224,28.29222894,13.16891577,0.321248279,0.36714089,0,95.50252409,52365,181100,853,5.8,2.370500439,62.56522933
39,153,508301,41.0825851,-81.5223112,1.874561,156044.0712,2209,1069,4.572204617,70.70594775,50.45045045,52.37664101,3.097345133,96.90265487,88.9616464,15.43498597,6.876456876,17.13286713,0.582750583,66.66666667,13106,68300,521,3.6,20.6405694,53.01886792,1707,907,60.32934132,4.686584651,67.41573034,46.0456942,13.7434555,86.2565445,80.04410143,15.7662624,10.41666667,8.888888889,0,67.08333333,13883,84000,549,3.8,14.40092166,53.84615385
39,153,530800,41.1328103,-81.4251043,14.232011,143014.0628,6493,2684,5.575234868,2.609375,0.983946142,94.19374711,81.45440554,18.54559446,12.59314456,3.166915052,1.195335277,2.740524781,0.379008746,94.37317784,64586,162600,617,6.6,4.426503341,66.82790698,6475,2805,3.102475713,5.436293436,0.903444382,90.71814672,84.21052632,15.78947368,16.43493761,3.814616756,0,0,0,92.19197708,74559,176800,848,6.3,3.964456596,53.44292237
39,145,3300,38.7517716,-82.9777826,1.92704,439124.0688,2569,1292,2.257687816,22.78106509,19.90369181,92.1370183,69.44696283,30.55303717,22.67801858,14.62848297,0,1.286173633,0,92.71168274,37604,91900,890,5.6,9.933142311,49.69150451,2000,1184,25.40021345,0.6,20,85.55,75.68134172,24.31865828,17.31418919,19.42567568,0,4.558404558,2.706552707,90.5982906,54259,97400,725,5.9,7.142857143,43.97905759
39,145,3400,38.742752,-82.976089,1.406639,443277.7705,3485,1762,1.75035868,34.80034975,31.48357871,87.60401722,45.52556818,54.47443182,25.70942111,20.0908059,0,12.06896552,0,85.23238381,25298,59200,573,5.5,17.64346764,57.37302977,3422,1438,35.90653653,3.243717124,32.85509326,88.95382817,44.20226678,55.79773322,20.79276773,20.2364395,0.180342651,1.623083859,0,95.31109107,32844,73100,751,5.8,11.97237145,53.07535642
39,35,177202,41.4136979,-81.7165915,1.171107,30995.34125,3444,1414,6.93960511,12.75973076,13.49036403,88.93728223,75.3307393,24.6692607,12.5884017,9.123055163,1.254480287,2.986857826,3.703703704,88.76941458,42350,87600,1033,5.6,8.028017241,67.91072082,2990,1350,23.5797399,7.391304348,23.66197183,90.86956522,76.52811736,23.47188264,6.814814815,9.111111111,1.375814627,7.748008689,0,84.57639392,55670,106600,1059,6,12.29404309,66.41414141
39,17,10909,39.3327131,-84.4921069,11.402801,73142.79972,5136,2374,10.18302181,10.33041401,10.25819958,62.73364486,37.39248529,62.60751471,68.40775063,6.950294861,0,0,0,98.12919167,43850,92300,848,4.5,6.830065359,75.14734774,5150,2612,11.32867133,27.88349515,10.38732394,37.72815534,46.18336887,53.81663113,66.19448698,10.22205207,0,0,0,94.80108499,50823,133600,1015,4.4,16.75936225,65.97358121
39,35,177302,41.3984091,-81.6926261,1.864075,35230.9461,2407,1149,7.935189032,7.145824678,8.006279435,94.64063149,80.53505535,19.46494465,15.31766754,5.657093124,0,5.653170359,0,91.52024446,46797,116600,714,6,3.506208912,64.27230047,2428,1096,6.26029654,10.2553542,3.698224852,92.91598023,75.4005655,24.5994345,12.31751825,3.193430657,1.119724376,0,0,90.78380706,59712,118100,1057,5.8,2.327447833,59.64576352
